date,input1,input2,input3,input4,target
2010-01-23,25.0,17.0,36.0,137.0,108.0
2010-01-24,88.0,28.0,42.0,163.0,101.0
2010-01-25,87.0,27.0,10.0,173.0,256.0
2010-01-26,10.0,7.0,37.0,171.0,253.0
2010-01-27,73.0,15.0,40.0,154.0,44.0
2010-01-28,67.0,17.0,30.0,106.0,183.0
2010-01-29,66.0,24.0,20.0,101.0,183.0
2010-01-30,53.0,11.0,13.0,174.0,212.0
2010-01-31,52.0,29.0,31.0,131.0,127.0
2010-02-01,42.0,11.0,15.0,170.0,174.0
2010-02-02,9.0,5.0,39.0,105.0,114.0
2010-02-03,44.0,22.0,29.0,112.0,25.0
2010-02-04,90.0,14.0,53.0,123.0,137.0
2010-02-05,2.0,10.0,38.0,113.0,246.0
2010-02-06,22.0,24.0,13.0,146.0,42.0
2010-02-07,3.0,17.0,48.0,145.0,125.0
2010-02-08,97.0,4.0,24.0,128.0,62.0
2010-02-09,20.0,12.0,29.0,156.0,199.0
2010-02-10,32.0,20.0,59.0,154.0,76.0
2010-02-11,72.0,1.0,48.0,136.0,121.0
2010-02-12,61.0,28.0,58.0,152.0,119.0
2010-02-13,36.0,20.0,13.0,169.0,196.0
2010-02-14,98.0,28.0,57.0,125.0,111.0
2010-02-15,15.0,26.0,46.0,153.0,269.0
2010-02-16,42.0,14.0,57.0,151.0,117.0
2010-02-17,60.0,28.0,52.0,104.0,133.0
2010-02-18,90.0,29.0,37.0,186.0,209.0
2010-02-19,97.0,18.0,58.0,162.0,269.0
2010-02-20,52.0,17.0,25.0,156.0,243.0
2010-02-21,18.0,9.0,24.0,142.0,152.0
2010-02-22,80.0,2.0,12.0,104.0,74.0
2010-02-23,78.0,8.0,20.0,183.0,154.0
2010-02-24,97.0,30.0,47.0,181.0,186.0
2010-02-25,99.0,16.0,15.0,191.0,284.0
2010-02-26,83.0,28.0,11.0,180.0,251.0
2010-02-27,66.0,8.0,55.0,148.0,248.0
2010-02-28,54.0,4.0,19.0,191.0,154.0
2010-03-01,55.0,19.0,13.0,149.0,107.0
2010-03-02,44.0,28.0,26.0,169.0,178.0
2010-03-03,5.0,16.0,27.0,151.0,182.0
2010-03-04,13.0,12.0,34.0,144.0,70.0
2010-03-05,58.0,21.0,58.0,192.0,66.0
2010-03-06,6.0,1.0,31.0,102.0,178.0
2010-03-07,48.0,14.0,47.0,124.0,18.0
2010-03-08,65.0,3.0,49.0,129.0,133.0
2010-03-09,25.0,27.0,55.0,154.0,127.0
2010-03-10,95.0,3.0,15.0,156.0,133.0
2010-03-11,15.0,16.0,31.0,199.0,204.0
2010-03-12,45.0,16.0,33.0,118.0,75.0
2010-03-13,58.0,14.0,27.0,182.0,136.0
2010-03-14,5.0,22.0,11.0,123.0,149.0
2010-03-15,95.0,28.0,13.0,154.0,95.0
2010-03-16,37.0,1.0,34.0,161.0,258.0
2010-03-17,60.0,7.0,47.0,164.0,70.0
2010-03-18,15.0,4.0,19.0,129.0,129.0
2010-03-19,21.0,27.0,13.0,173.0,32.0
2010-03-20,40.0,15.0,35.0,110.0,117.0
2010-03-21,83.0,8.0,22.0,189.0,127.0
2010-03-22,9.0,5.0,54.0,104.0,173.0
2010-03-23,96.0,3.0,25.0,175.0,38.0
2010-03-24,58.0,8.0,46.0,191.0,189.0
2010-03-25,97.0,14.0,34.0,169.0,139.0
2010-03-26,78.0,18.0,17.0,170.0,237.0
2010-03-27,29.0,16.0,40.0,133.0,219.0
2010-03-28,84.0,18.0,26.0,165.0,120.0
2010-03-29,73.0,25.0,45.0,102.0,231.0
2010-03-30,35.0,13.0,47.0,118.0,211.0
2010-03-31,31.0,2.0,13.0,114.0,115.0
2010-04-01,18.0,7.0,56.0,166.0,66.0
2010-04-02,52.0,23.0,29.0,199.0,62.0
2010-04-03,76.0,11.0,35.0,194.0,153.0
2010-04-04,31.0,26.0,36.0,104.0,187.0
2010-04-05,75.0,19.0,25.0,143.0,136.0
2010-04-06,88.0,18.0,53.0,162.0,195.0
2010-04-07,67.0,27.0,47.0,101.0,218.0
2010-04-08,67.0,12.0,14.0,153.0,232.0
2010-04-09,14.0,5.0,23.0,175.0,173.0
2010-04-10,17.0,21.0,54.0,147.0,61.0
2010-04-11,40.0,22.0,15.0,104.0,97.0
2010-04-12,1.0,9.0,59.0,168.0,145.0
2010-04-13,84.0,19.0,19.0,174.0,13.0
2010-04-14,47.0,24.0,36.0,163.0,224.0
2010-04-15,41.0,30.0,43.0,145.0,177.0
2010-04-16,84.0,21.0,21.0,123.0,183.0
2010-04-17,85.0,29.0,43.0,172.0,227.0
2010-04-18,25.0,13.0,55.0,179.0,260.0
2010-04-19,16.0,26.0,46.0,104.0,92.0
2010-04-20,61.0,5.0,49.0,110.0,93.0
2010-04-21,47.0,7.0,17.0,163.0,134.0
2010-04-22,90.0,29.0,32.0,104.0,119.0
2010-04-23,12.0,5.0,28.0,139.0,244.0
2010-04-24,98.0,23.0,23.0,105.0,55.0
2010-04-25,58.0,23.0,42.0,107.0,265.0
2010-04-26,1.0,3.0,56.0,105.0,194.0
2010-04-27,52.0,29.0,59.0,133.0,8.0
2010-04-28,52.0,21.0,40.0,195.0,205.0
2010-04-29,23.0,15.0,26.0,130.0,174.0
2010-04-30,63.0,20.0,50.0,117.0,77.0
2010-05-01,50.0,8.0,39.0,144.0,193.0
2010-05-02,10.0,24.0,17.0,170.0,134.0
2010-05-03,89.0,11.0,39.0,153.0,60.0
2010-05-04,77.0,16.0,40.0,166.0,204.0
2010-05-05,74.0,11.0,37.0,102.0,212.0
2010-05-06,19.0,28.0,34.0,141.0,189.0
2010-05-07,91.0,27.0,52.0,113.0,116.0
2010-05-08,70.0,10.0,40.0,185.0,262.0
2010-05-09,22.0,5.0,42.0,134.0,175.0
2010-05-10,69.0,18.0,43.0,167.0,75.0
2010-05-11,90.0,9.0,47.0,180.0,192.0
2010-05-12,19.0,5.0,17.0,173.0,213.0
2010-05-13,92.0,17.0,50.0,111.0,59.0
2010-05-14,34.0,13.0,40.0,160.0,230.0
2010-05-15,31.0,20.0,10.0,142.0,104.0
2010-05-16,62.0,17.0,24.0,137.0,121.0
2010-05-17,46.0,29.0,40.0,179.0,179.0
2010-05-18,5.0,4.0,57.0,196.0,174.0
2010-05-19,16.0,27.0,11.0,149.0,23.0
2010-05-20,79.0,28.0,34.0,112.0,129.0
2010-05-21,85.0,22.0,10.0,176.0,239.0
2010-05-22,3.0,14.0,48.0,198.0,238.0
2010-05-23,62.0,5.0,27.0,174.0,55.0
2010-05-24,68.0,16.0,38.0,110.0,112.0
2010-05-25,31.0,29.0,31.0,177.0,165.0
2010-05-26,25.0,26.0,24.0,118.0,133.0
2010-05-27,84.0,13.0,40.0,142.0,143.0
2010-05-28,31.0,17.0,40.0,181.0,211.0
2010-05-29,77.0,20.0,49.0,175.0,97.0
2010-05-30,68.0,1.0,59.0,192.0,206.0
2010-05-31,40.0,24.0,44.0,117.0,142.0
2010-06-01,33.0,27.0,24.0,141.0,148.0
2010-06-02,64.0,13.0,34.0,184.0,148.0
2010-06-03,27.0,0.0,13.0,177.0,170.0
2010-06-04,4.0,23.0,56.0,152.0,50.0
2010-06-05,56.0,4.0,47.0,128.0,85.0
2010-06-06,89.0,4.0,30.0,119.0,122.0
2010-06-07,78.0,29.0,18.0,195.0,180.0
2010-06-08,36.0,27.0,27.0,194.0,241.0
2010-06-09,44.0,10.0,43.0,196.0,160.0
2010-06-10,74.0,26.0,45.0,141.0,115.0
2010-06-11,62.0,15.0,30.0,150.0,212.0
2010-06-12,29.0,25.0,49.0,144.0,191.0
2010-06-13,63.0,6.0,59.0,147.0,143.0
2010-06-14,36.0,5.0,44.0,134.0,145.0
2010-06-15,36.0,6.0,43.0,174.0,79.0
2010-06-16,40.0,22.0,32.0,136.0,97.0
2010-06-17,61.0,8.0,41.0,144.0,160.0
2010-06-18,19.0,28.0,56.0,169.0,151.0
2010-06-19,82.0,5.0,29.0,152.0,124.0
2010-06-20,0.0,29.0,55.0,197.0,187.0
2010-06-21,10.0,22.0,48.0,121.0,82.0
2010-06-22,81.0,4.0,55.0,116.0,91.0
2010-06-23,59.0,13.0,25.0,184.0,177.0
2010-06-24,69.0,2.0,51.0,173.0,145.0
2010-06-25,83.0,4.0,32.0,132.0,138.0
2010-06-26,99.0,22.0,16.0,125.0,161.0
2010-06-27,33.0,27.0,55.0,180.0,267.0
2010-06-28,2.0,6.0,44.0,114.0,165.0
2010-06-29,74.0,9.0,35.0,143.0,26.0
2010-06-30,90.0,1.0,31.0,159.0,180.0
2010-07-01,8.0,2.0,23.0,144.0,167.0
2010-07-02,12.0,18.0,46.0,177.0,27.0
2010-07-03,26.0,28.0,40.0,125.0,72.0
2010-07-04,61.0,11.0,22.0,118.0,146.0
2010-07-05,87.0,15.0,20.0,162.0,174.0
2010-07-06,33.0,17.0,24.0,111.0,228.0
2010-07-07,38.0,2.0,22.0,168.0,104.0
2010-07-08,5.0,28.0,19.0,154.0,90.0
2010-07-09,2.0,1.0,38.0,139.0,88.0
2010-07-10,16.0,10.0,20.0,187.0,34.0
2010-07-11,21.0,12.0,14.0,178.0,53.0
2010-07-12,16.0,7.0,25.0,143.0,84.0
2010-07-13,8.0,28.0,58.0,116.0,62.0
2010-07-14,5.0,3.0,54.0,172.0,77.0
2010-07-15,65.0,8.0,44.0,117.0,21.0
2010-07-16,18.0,11.0,59.0,188.0,144.0
2010-07-17,68.0,26.0,54.0,169.0,66.0
2010-07-18,94.0,20.0,37.0,121.0,230.0
2010-07-19,91.0,17.0,40.0,160.0,256.0
2010-07-20,9.0,2.0,15.0,151.0,220.0
2010-07-21,45.0,15.0,43.0,193.0,39.0
2010-07-22,26.0,11.0,42.0,171.0,135.0
2010-07-23,89.0,20.0,16.0,161.0,67.0
2010-07-24,41.0,14.0,52.0,184.0,242.0
2010-07-25,18.0,1.0,39.0,110.0,137.0
2010-07-26,49.0,1.0,45.0,154.0,32.0
2010-07-27,27.0,3.0,36.0,136.0,95.0
2010-07-28,3.0,10.0,31.0,142.0,56.0
2010-07-29,44.0,14.0,31.0,146.0,28.0
2010-07-30,51.0,15.0,59.0,131.0,126.0
2010-07-31,89.0,13.0,13.0,174.0,152.0
2010-08-01,66.0,10.0,42.0,168.0,214.0
2010-08-02,97.0,3.0,60.0,185.0,156.0
2010-08-03,60.0,3.0,30.0,172.0,217.0
2010-08-04,87.0,18.0,18.0,178.0,134.0
2010-08-05,14.0,3.0,50.0,175.0,222.0
2010-08-06,62.0,27.0,18.0,138.0,25.0
2010-08-07,51.0,22.0,38.0,104.0,194.0
2010-08-08,87.0,23.0,14.0,121.0,170.0
2010-08-09,24.0,3.0,18.0,150.0,245.0
2010-08-10,38.0,6.0,34.0,183.0,61.0
2010-08-11,67.0,27.0,19.0,118.0,95.0
2010-08-12,80.0,22.0,13.0,105.0,212.0
2010-08-13,10.0,5.0,45.0,142.0,242.0
2010-08-14,92.0,19.0,32.0,143.0,41.0
2010-08-15,96.0,22.0,26.0,158.0,246.0
2010-08-16,8.0,22.0,41.0,168.0,247.0
2010-08-17,8.0,7.0,52.0,136.0,89.0
2010-08-18,28.0,25.0,11.0,128.0,21.0
2010-08-19,45.0,19.0,52.0,185.0,121.0
2010-08-20,4.0,20.0,57.0,117.0,165.0
2010-08-21,80.0,3.0,43.0,121.0,73.0
2010-08-22,74.0,30.0,49.0,133.0,173.0
2010-08-23,17.0,10.0,26.0,184.0,225.0
2010-08-24,38.0,25.0,28.0,111.0,54.0
2010-08-25,1.0,16.0,17.0,144.0,144.0
2010-08-26,90.0,16.0,55.0,152.0,55.0
2010-08-27,53.0,13.0,41.0,128.0,229.0
2010-08-28,16.0,3.0,43.0,127.0,158.0
2010-08-29,72.0,8.0,37.0,159.0,21.0
2010-08-30,44.0,13.0,13.0,138.0,164.0
2010-08-31,83.0,29.0,24.0,159.0,135.0
2010-09-01,10.0,28.0,23.0,168.0,253.0
2010-09-02,27.0,7.0,24.0,155.0,97.0
2010-09-03,25.0,11.0,47.0,120.0,64.0
2010-09-04,50.0,5.0,16.0,177.0,104.0
2010-09-05,99.0,13.0,25.0,100.0,108.0
2010-09-06,61.0,28.0,45.0,193.0,231.0
2010-09-07,34.0,11.0,34.0,120.0,205.0
2010-09-08,29.0,2.0,13.0,125.0,128.0
2010-09-09,53.0,16.0,57.0,190.0,69.0
2010-09-10,84.0,13.0,21.0,152.0,163.0
2010-09-11,90.0,20.0,14.0,133.0,184.0
2010-09-12,93.0,5.0,22.0,155.0,237.0
2010-09-13,8.0,4.0,26.0,140.0,194.0
2010-09-14,29.0,14.0,31.0,162.0,31.0
2010-09-15,24.0,7.0,19.0,196.0,98.0
2010-09-16,33.0,3.0,32.0,133.0,67.0
2010-09-17,97.0,18.0,50.0,155.0,72.0
2010-09-18,34.0,8.0,48.0,138.0,236.0
2010-09-19,79.0,15.0,35.0,147.0,107.0
2010-09-20,73.0,23.0,52.0,167.0,206.0
2010-09-21,71.0,4.0,46.0,184.0,234.0
2010-09-22,64.0,29.0,56.0,151.0,147.0
2010-09-23,59.0,25.0,34.0,197.0,197.0
2010-09-24,99.0,6.0,35.0,128.0,183.0
2010-09-25,45.0,0.0,50.0,145.0,196.0
2010-09-26,68.0,25.0,55.0,163.0,98.0
2010-09-27,43.0,5.0,50.0,151.0,207.0
2010-09-28,67.0,7.0,45.0,188.0,104.0
2010-09-29,63.0,10.0,16.0,120.0,161.0
2010-09-30,68.0,27.0,29.0,166.0,154.0
2010-10-01,34.0,28.0,49.0,158.0,206.0
2010-10-02,8.0,7.0,36.0,178.0,161.0
2010-10-03,18.0,9.0,19.0,116.0,30.0
2010-10-04,29.0,3.0,45.0,159.0,74.0
2010-10-05,33.0,28.0,36.0,159.0,62.0
2010-10-06,79.0,16.0,44.0,175.0,146.0
2010-10-07,44.0,18.0,47.0,129.0,221.0
2010-10-08,42.0,0.0,27.0,195.0,139.0
2010-10-09,10.0,2.0,56.0,110.0,103.0
2010-10-10,97.0,20.0,16.0,130.0,30.0
2010-10-11,66.0,3.0,29.0,100.0,241.0
2010-10-12,21.0,30.0,42.0,187.0,126.0
2010-10-13,82.0,21.0,41.0,123.0,140.0
2010-10-14,34.0,10.0,15.0,139.0,234.0
2010-10-15,41.0,19.0,35.0,104.0,112.0
2010-10-16,51.0,8.0,13.0,120.0,135.0
2010-10-17,44.0,7.0,33.0,155.0,147.0
2010-10-18,20.0,29.0,19.0,153.0,105.0
2010-10-19,67.0,28.0,25.0,129.0,137.0
2010-10-20,1.0,9.0,16.0,130.0,201.0
2010-10-21,39.0,27.0,21.0,195.0,31.0
2010-10-22,46.0,28.0,39.0,127.0,173.0
2010-10-23,23.0,25.0,58.0,136.0,155.0
2010-10-24,64.0,28.0,59.0,181.0,121.0
2010-10-25,82.0,24.0,25.0,195.0,211.0
2010-10-26,46.0,12.0,43.0,171.0,230.0
2010-10-27,81.0,7.0,34.0,111.0,138.0
2010-10-28,21.0,16.0,55.0,132.0,196.0
2010-10-29,24.0,25.0,33.0,176.0,106.0
2010-10-30,98.0,13.0,58.0,187.0,132.0
2010-10-31,23.0,20.0,48.0,116.0,254.0
2010-11-01,67.0,6.0,17.0,182.0,103.0
2010-11-02,55.0,22.0,49.0,193.0,164.0
2010-11-03,97.0,5.0,10.0,139.0,178.0
2010-11-04,6.0,28.0,54.0,171.0,206.0
2010-11-05,31.0,26.0,17.0,175.0,94.0
2010-11-06,47.0,18.0,47.0,186.0,150.0
2010-11-07,7.0,7.0,55.0,174.0,156.0
2010-11-08,7.0,6.0,19.0,185.0,46.0
2010-11-09,25.0,4.0,28.0,167.0,54.0
2010-11-10,15.0,17.0,52.0,177.0,57.0
2010-11-11,92.0,28.0,60.0,154.0,75.0
2010-11-12,74.0,16.0,30.0,184.0,271.0
2010-11-13,81.0,13.0,32.0,183.0,207.0
2010-11-14,72.0,27.0,28.0,191.0,194.0
2010-11-15,92.0,22.0,22.0,184.0,226.0
2010-11-16,2.0,1.0,14.0,147.0,256.0
2010-11-17,67.0,11.0,44.0,197.0,14.0
2010-11-18,94.0,25.0,38.0,166.0,169.0
2010-11-19,85.0,5.0,16.0,104.0,270.0
2010-11-20,48.0,2.0,18.0,140.0,171.0
2010-11-21,58.0,14.0,36.0,149.0,99.0
2010-11-22,9.0,18.0,38.0,143.0,144.0
2010-11-23,55.0,8.0,37.0,148.0,70.0
2010-11-24,3.0,6.0,56.0,174.0,114.0
2010-11-25,99.0,24.0,57.0,150.0,24.0
2010-11-26,11.0,16.0,22.0,166.0,283.0
2010-11-27,13.0,13.0,24.0,131.0,51.0
2010-11-28,90.0,15.0,43.0,133.0,85.0
2010-11-29,71.0,13.0,44.0,142.0,228.0
2010-11-30,85.0,24.0,22.0,194.0,179.0
2010-12-01,15.0,2.0,21.0,172.0,261.0
2010-12-02,66.0,14.0,43.0,191.0,38.0
2010-12-03,58.0,4.0,52.0,151.0,178.0
2010-12-04,67.0,8.0,29.0,103.0,143.0
2010-12-05,0.0,5.0,49.0,142.0,155.0
2010-12-06,14.0,27.0,41.0,167.0,23.0
2010-12-07,77.0,11.0,49.0,136.0,89.0
2010-12-08,68.0,6.0,19.0,178.0,190.0
2010-12-09,62.0,25.0,34.0,145.0,174.0
2010-12-10,3.0,1.0,36.0,129.0,213.0
2010-12-11,4.0,23.0,32.0,138.0,27.0
2010-12-12,45.0,11.0,38.0,142.0,86.0
2010-12-13,11.0,21.0,14.0,173.0,123.0
2010-12-14,76.0,19.0,22.0,149.0,70.0
2010-12-15,4.0,28.0,31.0,193.0,205.0
2010-12-16,18.0,29.0,44.0,125.0,93.0
2010-12-17,6.0,15.0,31.0,156.0,142.0
2010-12-18,57.0,16.0,56.0,167.0,72.0
2010-12-19,30.0,7.0,16.0,133.0,182.0
2010-12-20,38.0,0.0,44.0,145.0,88.0
2010-12-21,72.0,21.0,19.0,160.0,80.0
2010-12-22,1.0,23.0,36.0,138.0,202.0
2010-12-23,0.0,24.0,53.0,192.0,64.0
2010-12-24,4.0,6.0,21.0,126.0,86.0
2010-12-25,16.0,10.0,15.0,132.0,20.0
2010-12-26,76.0,14.0,26.0,105.0,67.0
2010-12-27,49.0,16.0,58.0,168.0,179.0
2010-12-28,94.0,6.0,21.0,161.0,141.0
2010-12-29,69.0,26.0,26.0,156.0,181.0
2010-12-30,45.0,24.0,17.0,186.0,232.0
2010-12-31,75.0,8.0,58.0,154.0,162.0
2011-01-01,56.0,21.0,10.0,150.0,172.0
2011-01-02,9.0,13.0,21.0,162.0,164.0
2011-01-03,86.0,28.0,18.0,111.0,67.0
2011-01-04,27.0,27.0,25.0,153.0,252.0
2011-01-05,89.0,12.0,50.0,137.0,127.0
2011-01-06,7.0,26.0,59.0,169.0,211.0
2011-01-07,39.0,14.0,12.0,171.0,107.0
2011-01-08,89.0,3.0,32.0,147.0,118.0
2011-01-09,42.0,5.0,16.0,120.0,194.0
2011-01-10,42.0,4.0,27.0,166.0,91.0
2011-01-11,75.0,17.0,22.0,192.0,96.0
2011-01-12,48.0,27.0,60.0,156.0,179.0
2011-01-13,10.0,0.0,52.0,129.0,192.0
2011-01-14,65.0,18.0,52.0,137.0,9.0
2011-01-15,42.0,20.0,27.0,116.0,175.0
2011-01-16,78.0,29.0,44.0,138.0,139.0
2011-01-17,16.0,16.0,45.0,188.0,254.0
2011-01-18,56.0,30.0,33.0,101.0,96.0
2011-01-19,49.0,2.0,49.0,184.0,217.0
2011-01-20,71.0,16.0,18.0,195.0,102.0
2011-01-21,99.0,13.0,34.0,151.0,193.0
2011-01-22,0.0,30.0,24.0,114.0,235.0
2011-01-23,89.0,15.0,48.0,188.0,82.0
2011-01-24,6.0,10.0,26.0,195.0,216.0
2011-01-25,69.0,12.0,43.0,153.0,41.0
2011-01-26,68.0,13.0,40.0,153.0,189.0
2011-01-27,36.0,1.0,30.0,178.0,162.0
2011-01-28,22.0,8.0,14.0,168.0,78.0
2011-01-29,34.0,9.0,39.0,145.0,85.0
2011-01-30,73.0,29.0,28.0,153.0,88.0
2011-01-31,47.0,9.0,57.0,112.0,251.0
2011-02-01,87.0,0.0,44.0,177.0,131.0
2011-02-02,56.0,2.0,56.0,119.0,178.0
2011-02-03,29.0,13.0,58.0,132.0,110.0
2011-02-04,16.0,27.0,20.0,100.0,112.0
2011-02-05,62.0,29.0,42.0,184.0,96.0
2011-02-06,54.0,13.0,51.0,165.0,226.0
2011-02-07,36.0,7.0,52.0,133.0,149.0
2011-02-08,52.0,4.0,58.0,176.0,80.0
2011-02-09,48.0,18.0,34.0,178.0,110.0
2011-02-10,68.0,2.0,57.0,185.0,115.0
2011-02-11,51.0,10.0,39.0,129.0,132.0
2011-02-12,57.0,28.0,39.0,102.0,116.0
2011-02-13,20.0,10.0,24.0,134.0,187.0
2011-02-14,50.0,20.0,43.0,177.0,75.0
2011-02-15,38.0,11.0,48.0,143.0,153.0
2011-02-16,30.0,8.0,55.0,159.0,103.0
2011-02-17,32.0,28.0,54.0,162.0,98.0
2011-02-18,71.0,12.0,45.0,106.0,154.0
2011-02-19,87.0,13.0,24.0,139.0,177.0
2011-02-20,32.0,15.0,16.0,119.0,211.0
2011-02-21,16.0,5.0,43.0,112.0,111.0
2011-02-22,66.0,10.0,33.0,185.0,41.0
2011-02-23,27.0,26.0,38.0,175.0,167.0
2011-02-24,61.0,19.0,42.0,171.0,146.0
2011-02-25,18.0,12.0,60.0,172.0,179.0
2011-02-26,23.0,11.0,18.0,137.0,74.0
2011-02-27,38.0,5.0,40.0,163.0,80.0
2011-02-28,29.0,7.0,53.0,101.0,105.0
2011-03-01,63.0,9.0,60.0,176.0,58.0
2011-03-02,34.0,16.0,33.0,110.0,151.0
2011-03-03,49.0,2.0,57.0,141.0,128.0
2011-03-04,18.0,0.0,28.0,160.0,92.0
2011-03-05,3.0,2.0,32.0,106.0,12.0
2011-03-06,62.0,1.0,45.0,106.0,-4.0
2011-03-07,90.0,20.0,28.0,139.0,122.0
2011-03-08,66.0,10.0,43.0,124.0,242.0
2011-03-09,28.0,30.0,26.0,112.0,154.0
2011-03-10,66.0,13.0,52.0,171.0,157.0
2011-03-11,73.0,9.0,51.0,106.0,177.0
2011-03-12,4.0,19.0,11.0,200.0,173.0
2011-03-13,96.0,27.0,46.0,126.0,63.0
2011-03-14,12.0,15.0,23.0,170.0,282.0
2011-03-15,65.0,11.0,26.0,102.0,61.0
2011-03-16,57.0,28.0,57.0,123.0,136.0
2011-03-17,81.0,23.0,35.0,142.0,202.0
2011-03-18,15.0,2.0,40.0,102.0,218.0
2011-03-19,88.0,3.0,33.0,159.0,54.0
2011-03-20,51.0,16.0,18.0,196.0,197.0
2011-03-21,85.0,6.0,12.0,166.0,144.0
2011-03-22,41.0,28.0,25.0,158.0,185.0
2011-03-23,17.0,8.0,34.0,183.0,163.0
2011-03-24,99.0,19.0,18.0,172.0,39.0
2011-03-25,7.0,18.0,38.0,188.0,252.0
2011-03-26,82.0,2.0,44.0,149.0,82.0
2011-03-27,88.0,6.0,37.0,103.0,162.0
2011-03-28,87.0,9.0,56.0,143.0,188.0
2011-03-29,62.0,14.0,50.0,130.0,204.0
2011-03-30,58.0,0.0,14.0,142.0,163.0
2011-03-31,10.0,18.0,22.0,159.0,114.0
2011-04-01,73.0,18.0,45.0,107.0,83.0
2011-04-02,65.0,10.0,46.0,105.0,187.0
2011-04-03,24.0,0.0,15.0,123.0,187.0
2011-04-04,18.0,27.0,37.0,102.0,48.0
2011-04-05,62.0,28.0,48.0,170.0,113.0
2011-04-06,83.0,15.0,17.0,106.0,205.0
2011-04-07,24.0,1.0,39.0,159.0,231.0
2011-04-08,46.0,21.0,24.0,169.0,59.0
2011-04-09,52.0,19.0,35.0,151.0,166.0
2011-04-10,81.0,7.0,18.0,133.0,166.0
2011-04-11,65.0,20.0,28.0,145.0,186.0
2011-04-12,96.0,13.0,25.0,163.0,204.0
2011-04-13,7.0,28.0,51.0,101.0,242.0
2011-04-14,29.0,7.0,44.0,109.0,94.0
2011-04-15,15.0,7.0,13.0,162.0,82.0
2011-04-16,33.0,29.0,35.0,128.0,48.0
2011-04-17,31.0,18.0,23.0,182.0,167.0
2011-04-18,53.0,18.0,35.0,130.0,105.0
2011-04-19,96.0,2.0,20.0,186.0,149.0
2011-04-20,75.0,5.0,36.0,106.0,212.0
2011-04-21,15.0,28.0,10.0,192.0,168.0
2011-04-22,53.0,21.0,59.0,193.0,125.0
2011-04-23,99.0,27.0,38.0,131.0,189.0
2011-04-24,72.0,13.0,55.0,188.0,255.0
2011-04-25,89.0,28.0,37.0,110.0,189.0
2011-04-26,96.0,27.0,42.0,143.0,262.0
2011-04-27,6.0,21.0,16.0,109.0,250.0
2011-04-28,50.0,27.0,29.0,187.0,71.0
2011-04-29,7.0,4.0,32.0,116.0,162.0
2011-04-30,80.0,3.0,18.0,104.0,29.0
2011-05-01,43.0,2.0,31.0,111.0,167.0
2011-05-02,48.0,15.0,34.0,134.0,78.0
2011-05-03,57.0,24.0,34.0,158.0,131.0
2011-05-04,2.0,15.0,39.0,175.0,178.0
2011-05-05,45.0,13.0,33.0,197.0,33.0
2011-05-06,24.0,2.0,40.0,134.0,136.0
2011-05-07,6.0,12.0,26.0,159.0,43.0
2011-05-08,56.0,17.0,48.0,100.0,57.0
2011-05-09,99.0,16.0,57.0,133.0,160.0
2011-05-10,18.0,16.0,52.0,154.0,253.0
2011-05-11,27.0,5.0,12.0,178.0,81.0
2011-05-12,52.0,0.0,43.0,188.0,75.0
2011-05-13,52.0,3.0,35.0,157.0,105.0
2011-05-14,17.0,16.0,19.0,146.0,114.0
2011-05-15,49.0,9.0,15.0,125.0,83.0
2011-05-16,72.0,14.0,18.0,103.0,120.0
2011-05-17,99.0,1.0,18.0,155.0,190.0
2011-05-18,47.0,15.0,36.0,158.0,222.0
2011-05-19,74.0,4.0,28.0,101.0,127.0
2011-05-20,55.0,16.0,32.0,148.0,165.0
2011-05-21,45.0,26.0,52.0,107.0,160.0
2011-05-22,40.0,16.0,28.0,110.0,154.0
2011-05-23,0.0,14.0,34.0,174.0,121.0
2011-05-24,16.0,1.0,11.0,185.0,40.0
2011-05-25,46.0,22.0,31.0,185.0,27.0
2011-05-26,98.0,24.0,38.0,111.0,172.0
2011-05-27,57.0,21.0,34.0,151.0,255.0
2011-05-28,96.0,9.0,49.0,155.0,180.0
2011-05-29,9.0,27.0,53.0,116.0,216.0
2011-05-30,3.0,15.0,55.0,187.0,97.0
2011-05-31,31.0,20.0,58.0,181.0,30.0
2011-06-01,54.0,10.0,10.0,200.0,125.0
2011-06-02,81.0,8.0,36.0,159.0,143.0
2011-06-03,5.0,8.0,53.0,120.0,189.0
2011-06-04,46.0,10.0,43.0,192.0,29.0
2011-06-05,49.0,24.0,45.0,142.0,108.0
2011-06-06,19.0,22.0,30.0,164.0,166.0
2011-06-07,25.0,25.0,38.0,164.0,103.0
2011-06-08,74.0,17.0,14.0,117.0,102.0
2011-06-09,59.0,29.0,57.0,184.0,192.0
2011-06-10,41.0,29.0,27.0,107.0,208.0
2011-06-11,97.0,30.0,41.0,106.0,178.0
2011-06-12,18.0,12.0,17.0,167.0,272.0
2011-06-13,29.0,14.0,16.0,126.0,76.0
2011-06-14,50.0,19.0,45.0,107.0,97.0
2011-06-15,30.0,11.0,45.0,160.0,146.0
2011-06-16,35.0,18.0,16.0,154.0,107.0
2011-06-17,68.0,5.0,50.0,160.0,116.0
2011-06-18,33.0,26.0,13.0,193.0,147.0
2011-06-19,58.0,18.0,25.0,117.0,158.0
2011-06-20,11.0,9.0,55.0,180.0,176.0
2011-06-21,36.0,6.0,58.0,135.0,60.0
2011-06-22,14.0,10.0,40.0,142.0,96.0
2011-06-23,90.0,15.0,12.0,102.0,66.0
