date,input1,input2,input3,input4,target
2012-08-19,53.0,20.0,60.0,189.0,256.0
2012-08-20,21.0,12.0,14.0,147.0,167.0
2012-08-21,86.0,6.0,58.0,132.0,82.0
2012-08-22,96.0,18.0,20.0,143.0,184.0
2012-08-23,41.0,13.0,50.0,147.0,235.0
2012-08-24,92.0,20.0,58.0,147.0,129.0
2012-08-25,89.0,5.0,41.0,197.0,243.0
2012-08-26,4.0,18.0,58.0,162.0,185.0
2012-08-27,60.0,28.0,31.0,130.0,68.0
2012-08-28,53.0,25.0,32.0,119.0,204.0
2012-08-29,23.0,29.0,19.0,175.0,185.0
2012-08-30,27.0,11.0,41.0,178.0,143.0
2012-08-31,59.0,29.0,20.0,111.0,74.0
2012-09-01,8.0,28.0,46.0,173.0,213.0
2012-09-02,25.0,10.0,30.0,110.0,94.0
2012-09-03,63.0,29.0,57.0,127.0,87.0
2012-09-04,95.0,4.0,54.0,106.0,197.0
2012-09-05,53.0,25.0,13.0,110.0,201.0
2012-09-06,13.0,18.0,54.0,103.0,171.0
2012-09-07,87.0,17.0,39.0,108.0,69.0
2012-09-08,4.0,9.0,14.0,184.0,226.0
2012-09-09,22.0,1.0,60.0,105.0,46.0
2012-09-10,38.0,16.0,18.0,161.0,42.0
2012-09-11,22.0,22.0,24.0,116.0,128.0
2012-09-12,68.0,13.0,50.0,129.0,103.0
2012-09-13,80.0,23.0,25.0,100.0,171.0
2012-09-14,13.0,24.0,15.0,120.0,232.0
2012-09-15,44.0,5.0,59.0,152.0,102.0
2012-09-16,46.0,9.0,14.0,172.0,99.0
2012-09-17,60.0,24.0,31.0,167.0,115.0
2012-09-18,76.0,6.0,27.0,159.0,174.0
2012-09-19,68.0,13.0,15.0,113.0,168.0
2012-09-20,28.0,15.0,21.0,181.0,157.0
2012-09-21,27.0,1.0,16.0,152.0,112.0
2012-09-22,99.0,3.0,60.0,131.0,55.0
2012-09-23,43.0,26.0,39.0,195.0,193.0
2012-09-24,97.0,29.0,25.0,115.0,165.0
2012-09-25,84.0,22.0,54.0,166.0,283.0
2012-09-26,59.0,29.0,21.0,109.0,243.0
2012-09-27,78.0,1.0,38.0,127.0,217.0
2012-09-28,7.0,2.0,46.0,108.0,166.0
2012-09-29,34.0,22.0,52.0,122.0,11.0
2012-09-30,98.0,27.0,23.0,195.0,122.0
2012-10-01,50.0,2.0,60.0,177.0,270.0
2012-10-02,43.0,2.0,24.0,169.0,106.0
2012-10-03,29.0,14.0,16.0,181.0,89.0
2012-10-04,97.0,26.0,55.0,163.0,115.0
2012-10-05,98.0,12.0,17.0,172.0,276.0
2012-10-06,33.0,8.0,14.0,124.0,231.0
2012-10-07,23.0,24.0,17.0,162.0,94.0
2012-10-08,81.0,21.0,39.0,193.0,128.0
2012-10-09,46.0,10.0,31.0,173.0,231.0
2012-10-10,46.0,13.0,48.0,105.0,113.0
2012-10-11,78.0,18.0,54.0,175.0,119.0
2012-10-12,84.0,28.0,38.0,175.0,210.0
2012-10-13,16.0,6.0,52.0,126.0,245.0
2012-10-14,27.0,15.0,20.0,144.0,45.0
2012-10-15,34.0,18.0,40.0,183.0,96.0
2012-10-16,98.0,11.0,48.0,170.0,121.0
2012-10-17,52.0,21.0,26.0,178.0,226.0
2012-10-18,97.0,15.0,59.0,126.0,171.0
2012-10-19,41.0,26.0,10.0,155.0,230.0
2012-10-20,9.0,27.0,20.0,137.0,137.0
2012-10-21,41.0,13.0,56.0,173.0,94.0
2012-10-22,70.0,23.0,30.0,149.0,120.0
2012-10-23,67.0,5.0,47.0,136.0,214.0
2012-10-24,13.0,23.0,16.0,165.0,147.0
2012-10-25,17.0,21.0,46.0,173.0,101.0
2012-10-26,10.0,23.0,60.0,114.0,106.0
2012-10-27,2.0,23.0,58.0,182.0,81.0
2012-10-28,97.0,11.0,40.0,185.0,90.0
2012-10-29,5.0,9.0,21.0,164.0,242.0
2012-10-30,41.0,12.0,10.0,187.0,50.0
2012-10-31,71.0,26.0,17.0,149.0,127.0
2012-11-01,63.0,8.0,22.0,151.0,216.0
2012-11-02,74.0,10.0,59.0,125.0,148.0
2012-11-03,100.0,21.0,47.0,135.0,177.0
2012-11-04,93.0,24.0,46.0,149.0,243.0
2012-11-05,36.0,5.0,50.0,142.0,261.0
2012-11-06,33.0,28.0,44.0,162.0,93.0
2012-11-07,52.0,1.0,24.0,117.0,150.0
2012-11-08,29.0,28.0,18.0,101.0,115.0
2012-11-09,99.0,9.0,17.0,152.0,147.0
2012-11-10,46.0,19.0,51.0,167.0,240.0
2012-11-11,45.0,10.0,44.0,102.0,147.0
2012-11-12,65.0,2.0,57.0,160.0,120.0
2012-11-13,19.0,5.0,44.0,143.0,127.0
2012-11-14,2.0,7.0,16.0,138.0,56.0
2012-11-15,59.0,23.0,37.0,123.0,27.0
2012-11-16,94.0,2.0,39.0,173.0,188.0
2012-11-17,78.0,21.0,17.0,124.0,213.0
2012-11-18,27.0,24.0,46.0,189.0,212.0
2012-11-19,21.0,10.0,37.0,134.0,112.0
2012-11-20,62.0,6.0,15.0,134.0,84.0
2012-11-21,34.0,17.0,48.0,134.0,143.0
2012-11-22,24.0,3.0,57.0,122.0,128.0
2012-11-23,17.0,0.0,34.0,103.0,47.0
2012-11-24,43.0,12.0,42.0,122.0,34.0
2012-11-25,48.0,30.0,26.0,196.0,107.0
2012-11-26,19.0,9.0,19.0,119.0,184.0
2012-11-27,74.0,18.0,35.0,197.0,89.0
2012-11-28,19.0,5.0,28.0,142.0,189.0
2012-11-29,82.0,3.0,37.0,128.0,64.0
2012-11-30,85.0,5.0,46.0,130.0,166.0
2012-12-01,11.0,8.0,33.0,196.0,180.0
2012-12-02,34.0,3.0,16.0,195.0,41.0
2012-12-03,50.0,25.0,56.0,183.0,81.0
2012-12-04,63.0,4.0,32.0,137.0,173.0
2012-12-05,34.0,19.0,15.0,145.0,144.0
2012-12-06,26.0,15.0,27.0,108.0,132.0
2012-12-07,28.0,2.0,49.0,102.0,101.0
2012-12-08,77.0,23.0,35.0,182.0,56.0
2012-12-09,69.0,5.0,22.0,133.0,217.0
2012-12-10,81.0,19.0,20.0,191.0,174.0
2012-12-11,83.0,30.0,54.0,145.0,225.0
2012-12-12,76.0,11.0,51.0,199.0,274.0
2012-12-13,46.0,9.0,28.0,166.0,172.0
2012-12-14,15.0,13.0,48.0,168.0,119.0
2012-12-15,2.0,5.0,35.0,150.0,84.0
2012-12-16,50.0,6.0,59.0,199.0,25.0
2012-12-17,18.0,1.0,28.0,182.0,127.0
2012-12-18,31.0,15.0,49.0,123.0,33.0
2012-12-19,21.0,17.0,18.0,185.0,119.0
2012-12-20,63.0,2.0,23.0,107.0,90.0
2012-12-21,94.0,2.0,51.0,107.0,121.0
2012-12-22,25.0,1.0,53.0,174.0,197.0
2012-12-23,63.0,14.0,35.0,127.0,60.0
2012-12-24,10.0,28.0,28.0,199.0,157.0
2012-12-25,30.0,20.0,35.0,185.0,99.0
2012-12-26,24.0,29.0,26.0,132.0,132.0
2012-12-27,62.0,17.0,29.0,158.0,135.0
2012-12-28,49.0,1.0,26.0,118.0,185.0
2012-12-29,20.0,15.0,28.0,183.0,103.0
2012-12-30,37.0,27.0,26.0,159.0,66.0
2012-12-31,91.0,7.0,37.0,134.0,150.0
2013-01-01,8.0,4.0,53.0,177.0,214.0
2013-01-02,2.0,12.0,33.0,163.0,23.0
2013-01-03,62.0,13.0,31.0,116.0,61.0
2013-01-04,21.0,6.0,13.0,117.0,173.0
2013-01-05,12.0,29.0,52.0,109.0,15.0
2013-01-06,21.0,11.0,41.0,163.0,102.0
2013-01-07,23.0,21.0,28.0,129.0,63.0
2013-01-08,94.0,28.0,45.0,190.0,99.0
2013-01-09,59.0,28.0,11.0,115.0,255.0
2013-01-10,33.0,12.0,49.0,177.0,200.0
2013-01-11,59.0,19.0,19.0,114.0,124.0
2013-01-12,9.0,22.0,48.0,162.0,188.0
2013-01-13,74.0,14.0,34.0,183.0,78.0
2013-01-14,70.0,6.0,28.0,164.0,200.0
2013-01-15,75.0,5.0,28.0,180.0,171.0
2013-01-16,94.0,1.0,20.0,115.0,151.0
2013-01-17,98.0,23.0,34.0,103.0,196.0
2013-01-18,22.0,13.0,44.0,139.0,275.0
2013-01-19,90.0,9.0,40.0,128.0,79.0
2013-01-20,71.0,23.0,15.0,129.0,209.0
2013-01-21,58.0,23.0,51.0,195.0,219.0
2013-01-22,75.0,4.0,17.0,159.0,166.0
2013-01-23,44.0,7.0,58.0,110.0,163.0
2013-01-24,3.0,9.0,18.0,153.0,102.0
2013-01-25,37.0,27.0,28.0,108.0,46.0
2013-01-26,10.0,14.0,20.0,130.0,145.0
2013-01-27,82.0,20.0,57.0,101.0,43.0
2013-01-28,100.0,0.0,57.0,154.0,221.0
2013-01-29,18.0,2.0,15.0,164.0,194.0
2013-01-30,61.0,21.0,58.0,173.0,43.0
2013-01-31,28.0,1.0,23.0,136.0,200.0
2013-02-01,79.0,19.0,54.0,167.0,75.0
2013-02-02,60.0,4.0,51.0,111.0,206.0
2013-02-03,36.0,27.0,17.0,194.0,142.0
2013-02-04,51.0,10.0,13.0,138.0,154.0
2013-02-05,89.0,24.0,43.0,188.0,114.0
2013-02-06,59.0,12.0,51.0,128.0,264.0
2013-02-07,51.0,13.0,17.0,190.0,156.0
2013-02-08,61.0,14.0,39.0,178.0,145.0
2013-02-09,50.0,9.0,59.0,120.0,179.0
2013-02-10,25.0,13.0,44.0,122.0,129.0
2013-02-11,90.0,7.0,26.0,170.0,76.0
2013-02-12,90.0,1.0,24.0,107.0,196.0
2013-02-13,37.0,4.0,13.0,175.0,181.0
2013-02-14,12.0,13.0,59.0,122.0,84.0
2013-02-15,21.0,5.0,31.0,108.0,68.0
2013-02-16,77.0,16.0,36.0,171.0,59.0
2013-02-17,18.0,4.0,17.0,194.0,193.0
2013-02-18,90.0,22.0,54.0,155.0,41.0
2013-02-19,42.0,5.0,12.0,167.0,247.0
2013-02-20,12.0,6.0,21.0,128.0,92.0
2013-02-21,99.0,16.0,48.0,184.0,48.0
2013-02-22,31.0,0.0,20.0,174.0,259.0
2013-02-23,87.0,21.0,54.0,139.0,53.0
2013-02-24,34.0,13.0,13.0,149.0,241.0
2013-02-25,38.0,24.0,11.0,152.0,116.0
2013-02-26,71.0,19.0,50.0,147.0,155.0
2013-02-27,22.0,10.0,60.0,145.0,211.0
2013-02-28,85.0,28.0,16.0,101.0,89.0
2013-03-01,88.0,9.0,38.0,173.0,268.0
2013-03-02,79.0,30.0,15.0,112.0,214.0
2013-03-03,44.0,26.0,10.0,173.0,258.0
2013-03-04,69.0,9.0,52.0,181.0,168.0
2013-03-05,20.0,29.0,51.0,194.0,153.0
2013-03-06,32.0,15.0,49.0,127.0,128.0
2013-03-07,21.0,24.0,10.0,114.0,108.0
2013-03-08,69.0,8.0,59.0,140.0,105.0
2013-03-09,10.0,27.0,57.0,184.0,154.0
2013-03-10,57.0,2.0,26.0,199.0,105.0
2013-03-11,42.0,12.0,21.0,125.0,123.0
2013-03-12,25.0,12.0,12.0,142.0,133.0
2013-03-13,9.0,18.0,52.0,182.0,84.0
2013-03-14,99.0,27.0,12.0,155.0,60.0
2013-03-15,80.0,18.0,51.0,154.0,269.0
2013-03-16,93.0,9.0,33.0,138.0,204.0
2013-03-17,43.0,30.0,55.0,171.0,206.0
2013-03-18,51.0,8.0,48.0,165.0,192.0
2013-03-19,75.0,1.0,44.0,126.0,130.0
2013-03-20,17.0,8.0,35.0,175.0,154.0
2013-03-21,36.0,2.0,32.0,135.0,41.0
2013-03-22,72.0,19.0,21.0,167.0,92.0
2013-03-23,70.0,17.0,12.0,114.0,205.0
2013-03-24,42.0,2.0,13.0,101.0,216.0
2013-03-25,64.0,25.0,49.0,127.0,90.0
2013-03-26,18.0,2.0,42.0,133.0,186.0
2013-03-27,85.0,16.0,20.0,128.0,33.0
2013-03-28,81.0,2.0,20.0,129.0,212.0
2013-03-29,76.0,7.0,29.0,161.0,156.0
2013-03-30,7.0,25.0,48.0,175.0,184.0
2013-03-31,92.0,4.0,36.0,161.0,108.0
2013-04-01,6.0,1.0,24.0,105.0,200.0
2013-04-02,64.0,18.0,32.0,168.0,29.0
2013-04-03,25.0,8.0,57.0,181.0,183.0
2013-04-04,36.0,29.0,13.0,192.0,80.0
2013-04-05,92.0,20.0,56.0,133.0,163.0
2013-04-06,64.0,18.0,59.0,167.0,244.0
2013-04-07,8.0,9.0,33.0,177.0,178.0
2013-04-08,37.0,22.0,21.0,110.0,52.0
2013-04-09,65.0,10.0,49.0,172.0,132.0
2013-04-10,84.0,5.0,41.0,115.0,164.0
2013-04-11,80.0,11.0,55.0,128.0,169.0
2013-04-12,16.0,1.0,20.0,193.0,192.0
2013-04-13,26.0,28.0,14.0,160.0,40.0
2013-04-14,31.0,19.0,52.0,124.0,166.0
2013-04-15,67.0,27.0,57.0,168.0,106.0
2013-04-16,33.0,10.0,20.0,139.0,242.0
2013-04-17,48.0,28.0,35.0,170.0,85.0
2013-04-18,96.0,1.0,46.0,134.0,187.0
2013-04-19,91.0,17.0,15.0,106.0,195.0
2013-04-20,89.0,4.0,37.0,133.0,221.0
2013-04-21,48.0,12.0,52.0,151.0,191.0
2013-04-22,13.0,25.0,15.0,185.0,143.0
2013-04-23,81.0,14.0,42.0,103.0,99.0
2013-04-24,35.0,26.0,13.0,175.0,196.0
2013-04-25,82.0,8.0,50.0,131.0,136.0
2013-04-26,47.0,8.0,47.0,116.0,169.0
2013-04-27,0.0,23.0,48.0,180.0,116.0
2013-04-28,40.0,3.0,17.0,135.0,88.0
2013-04-29,34.0,12.0,17.0,179.0,97.0
2013-04-30,11.0,13.0,24.0,126.0,107.0
2013-05-01,83.0,6.0,38.0,180.0,41.0
2013-05-02,86.0,16.0,17.0,110.0,197.0
2013-05-03,90.0,12.0,44.0,189.0,216.0
2013-05-04,46.0,15.0,54.0,113.0,197.0
2013-05-05,95.0,2.0,37.0,154.0,128.0
2013-05-06,68.0,21.0,21.0,172.0,193.0
2013-05-07,98.0,16.0,23.0,184.0,181.0
2013-05-08,64.0,3.0,45.0,143.0,245.0
2013-05-09,85.0,17.0,57.0,186.0,138.0
2013-05-10,59.0,15.0,34.0,141.0,213.0
2013-05-11,42.0,3.0,58.0,151.0,190.0
2013-05-12,49.0,14.0,13.0,170.0,79.0
2013-05-13,14.0,30.0,56.0,188.0,144.0
2013-05-14,25.0,8.0,56.0,196.0,134.0
2013-05-15,7.0,21.0,47.0,116.0,82.0
2013-05-16,8.0,25.0,46.0,179.0,88.0
2013-05-17,76.0,25.0,46.0,176.0,104.0
2013-05-18,75.0,4.0,50.0,148.0,238.0
2013-05-19,7.0,10.0,34.0,162.0,173.0
2013-05-20,13.0,1.0,37.0,179.0,44.0
2013-05-21,83.0,21.0,10.0,163.0,18.0
2013-05-22,57.0,28.0,19.0,159.0,233.0
2013-05-23,95.0,17.0,15.0,122.0,200.0
2013-05-24,42.0,26.0,41.0,161.0,240.0
2013-05-25,6.0,23.0,52.0,182.0,162.0
2013-05-26,22.0,6.0,10.0,161.0,77.0
2013-05-27,62.0,7.0,28.0,170.0,51.0
2013-05-28,91.0,2.0,16.0,182.0,154.0
2013-05-29,77.0,2.0,28.0,162.0,194.0
2013-05-30,80.0,15.0,42.0,185.0,165.0
2013-05-31,48.0,24.0,47.0,144.0,201.0
2013-06-01,24.0,11.0,26.0,195.0,152.0
2013-06-02,89.0,10.0,26.0,137.0,78.0
2013-06-03,7.0,25.0,52.0,131.0,194.0
2013-06-04,25.0,19.0,41.0,186.0,86.0
2013-06-05,65.0,2.0,30.0,137.0,109.0
2013-06-06,83.0,5.0,43.0,130.0,122.0
2013-06-07,23.0,4.0,24.0,126.0,169.0
2013-06-08,93.0,22.0,36.0,149.0,48.0
2013-06-09,61.0,2.0,39.0,122.0,260.0
2013-06-10,27.0,11.0,11.0,140.0,120.0
2013-06-11,40.0,17.0,32.0,127.0,86.0
2013-06-12,39.0,11.0,38.0,126.0,122.0
2013-06-13,80.0,6.0,32.0,119.0,93.0
2013-06-14,87.0,30.0,39.0,156.0,166.0
2013-06-15,29.0,28.0,59.0,144.0,276.0
2013-06-16,83.0,11.0,45.0,128.0,148.0
2013-06-17,33.0,3.0,31.0,144.0,186.0
2013-06-18,28.0,20.0,20.0,108.0,79.0
2013-06-19,55.0,14.0,30.0,198.0,107.0
2013-06-20,2.0,4.0,11.0,126.0,154.0
2013-06-21,84.0,2.0,40.0,197.0,7.0
2013-06-22,60.0,20.0,23.0,199.0,181.0
2013-06-23,12.0,5.0,25.0,124.0,182.0
2013-06-24,72.0,0.0,33.0,155.0,45.0
2013-06-25,88.0,11.0,23.0,123.0,157.0
2013-06-26,54.0,30.0,44.0,142.0,210.0
2013-06-27,74.0,28.0,60.0,189.0,207.0
2013-06-28,6.0,21.0,35.0,142.0,232.0
2013-06-29,88.0,22.0,41.0,199.0,76.0
2013-06-30,22.0,19.0,40.0,182.0,226.0
2013-07-01,64.0,8.0,13.0,160.0,85.0
2013-07-02,91.0,2.0,41.0,193.0,167.0
2013-07-03,2.0,16.0,44.0,125.0,183.0
2013-07-04,64.0,18.0,58.0,189.0,67.0
2013-07-05,22.0,6.0,18.0,100.0,180.0
2013-07-06,68.0,29.0,44.0,187.0,63.0
2013-07-07,99.0,15.0,48.0,167.0,224.0
2013-07-08,65.0,22.0,14.0,159.0,243.0
2013-07-09,87.0,23.0,44.0,180.0,202.0
2013-07-10,40.0,13.0,55.0,145.0,254.0
2013-07-11,49.0,24.0,29.0,118.0,144.0
2013-07-12,57.0,8.0,51.0,159.0,166.0
2013-07-13,55.0,19.0,53.0,170.0,124.0
2013-07-14,10.0,1.0,50.0,127.0,143.0
2013-07-15,73.0,18.0,47.0,105.0,23.0
2013-07-16,62.0,30.0,27.0,114.0,199.0
2013-07-17,34.0,17.0,37.0,167.0,204.0
2013-07-18,39.0,9.0,27.0,190.0,126.0
2013-07-19,12.0,13.0,37.0,177.0,104.0
2013-07-20,11.0,21.0,25.0,143.0,59.0
2013-07-21,84.0,4.0,32.0,197.0,80.0
2013-07-22,3.0,15.0,27.0,186.0,205.0
2013-07-23,7.0,20.0,14.0,123.0,57.0
2013-07-24,85.0,1.0,23.0,176.0,51.0
2013-07-25,27.0,7.0,56.0,128.0,192.0
2013-07-26,74.0,17.0,54.0,151.0,68.0
2013-07-27,39.0,3.0,40.0,174.0,183.0
2013-07-28,70.0,18.0,58.0,173.0,95.0
2013-07-29,78.0,16.0,15.0,160.0,201.0
2013-07-30,47.0,24.0,29.0,143.0,224.0
2013-07-31,91.0,15.0,14.0,122.0,159.0
2013-08-01,35.0,14.0,22.0,193.0,233.0
2013-08-02,47.0,22.0,33.0,176.0,117.0
2013-08-03,61.0,5.0,30.0,102.0,168.0
2013-08-04,41.0,22.0,15.0,147.0,129.0
2013-08-05,54.0,21.0,38.0,127.0,153.0
2013-08-06,72.0,9.0,27.0,107.0,172.0
2013-08-07,93.0,30.0,40.0,170.0,161.0
2013-08-08,40.0,29.0,32.0,111.0,283.0
2013-08-09,80.0,26.0,26.0,145.0,163.0
2013-08-10,64.0,19.0,26.0,129.0,250.0
2013-08-11,39.0,25.0,26.0,154.0,181.0
2013-08-12,66.0,29.0,57.0,119.0,164.0
2013-08-13,35.0,21.0,59.0,145.0,236.0
2013-08-14,56.0,26.0,18.0,137.0,125.0
2013-08-15,16.0,18.0,52.0,113.0,193.0
2013-08-16,24.0,12.0,55.0,164.0,99.0
2013-08-17,82.0,28.0,41.0,176.0,67.0
2013-08-18,17.0,20.0,45.0,173.0,244.0
2013-08-19,87.0,16.0,28.0,160.0,88.0
2013-08-20,51.0,13.0,18.0,168.0,223.0
2013-08-21,92.0,19.0,36.0,145.0,136.0
2013-08-22,99.0,28.0,47.0,193.0,235.0
2013-08-23,53.0,18.0,47.0,158.0,303.0
2013-08-24,87.0,14.0,59.0,112.0,148.0
2013-08-25,12.0,7.0,21.0,122.0,205.0
2013-08-26,66.0,15.0,49.0,123.0,57.0
2013-08-27,56.0,17.0,22.0,136.0,180.0
2013-08-28,91.0,15.0,59.0,191.0,161.0
2013-08-29,37.0,14.0,21.0,152.0,226.0
2013-08-30,48.0,28.0,54.0,113.0,114.0
2013-08-31,73.0,19.0,29.0,175.0,200.0
2013-09-01,52.0,30.0,31.0,158.0,195.0
2013-09-02,52.0,10.0,58.0,162.0,194.0
2013-09-03,11.0,24.0,42.0,178.0,142.0
2013-09-04,42.0,17.0,31.0,144.0,73.0
2013-09-05,47.0,30.0,38.0,197.0,122.0
2013-09-06,90.0,23.0,40.0,121.0,184.0
2013-09-07,83.0,18.0,13.0,113.0,237.0
2013-09-08,81.0,29.0,35.0,148.0,225.0
2013-09-09,37.0,2.0,19.0,187.0,265.0
2013-09-10,92.0,0.0,41.0,136.0,66.0
2013-09-11,15.0,4.0,38.0,127.0,187.0
2013-09-12,36.0,22.0,55.0,113.0,44.0
2013-09-13,1.0,11.0,35.0,164.0,147.0
2013-09-14,32.0,19.0,44.0,193.0,28.0
2013-09-15,2.0,24.0,15.0,169.0,118.0
2013-09-16,19.0,21.0,12.0,191.0,89.0
2013-09-17,67.0,23.0,34.0,148.0,120.0
2013-09-18,19.0,26.0,29.0,143.0,193.0
2013-09-19,63.0,28.0,46.0,139.0,112.0
2013-09-20,66.0,28.0,44.0,136.0,197.0
2013-09-21,21.0,26.0,44.0,155.0,221.0
2013-09-22,60.0,8.0,45.0,175.0,103.0
2013-09-23,37.0,9.0,10.0,117.0,159.0
2013-09-24,71.0,19.0,43.0,112.0,106.0
2013-09-25,11.0,9.0,29.0,128.0,196.0
2013-09-26,88.0,22.0,23.0,173.0,48.0
2013-09-27,8.0,18.0,37.0,157.0,258.0
2013-09-28,58.0,27.0,10.0,123.0,71.0
2013-09-29,77.0,10.0,13.0,122.0,192.0
2013-09-30,14.0,18.0,23.0,178.0,193.0
2013-10-01,4.0,22.0,23.0,185.0,87.0
2013-10-02,62.0,14.0,57.0,147.0,66.0
2013-10-03,80.0,29.0,45.0,188.0,161.0
2013-10-04,71.0,19.0,47.0,126.0,246.0
2013-10-05,21.0,3.0,38.0,162.0,198.0
2013-10-06,95.0,8.0,52.0,167.0,47.0
2013-10-07,55.0,21.0,32.0,131.0,206.0
2013-10-08,21.0,20.0,31.0,146.0,165.0
2013-10-09,6.0,29.0,48.0,162.0,88.0
2013-10-10,5.0,29.0,18.0,189.0,114.0
2013-10-11,37.0,16.0,44.0,143.0,78.0
2013-10-12,49.0,17.0,11.0,193.0,123.0
2013-10-13,64.0,1.0,17.0,114.0,139.0
2013-10-14,32.0,16.0,51.0,182.0,127.0
2013-10-15,77.0,5.0,21.0,139.0,118.0
2013-10-16,26.0,15.0,42.0,171.0,169.0
2013-10-17,41.0,11.0,60.0,198.0,100.0
2013-10-18,63.0,11.0,40.0,182.0,119.0
2013-10-19,14.0,2.0,30.0,119.0,159.0
2013-10-20,57.0,23.0,18.0,100.0,33.0
2013-10-21,63.0,6.0,39.0,193.0,186.0
2013-10-22,28.0,24.0,48.0,126.0,165.0
2013-10-23,59.0,15.0,44.0,172.0,112.0
2013-10-24,49.0,3.0,34.0,141.0,165.0
2013-10-25,17.0,22.0,42.0,157.0,101.0
2013-10-26,40.0,25.0,21.0,186.0,91.0
2013-10-27,77.0,18.0,46.0,174.0,159.0
2013-10-28,27.0,17.0,21.0,179.0,209.0
2013-10-29,86.0,29.0,16.0,127.0,108.0
2013-10-30,10.0,22.0,19.0,101.0,248.0
2013-10-31,5.0,16.0,22.0,130.0,83.0
2013-11-01,23.0,20.0,30.0,189.0,55.0
2013-11-02,9.0,5.0,24.0,117.0,111.0
2013-11-03,25.0,4.0,16.0,168.0,47.0
2013-11-04,35.0,2.0,49.0,184.0,53.0
2013-11-05,44.0,4.0,15.0,193.0,90.0
2013-11-06,56.0,1.0,26.0,146.0,101.0
2013-11-07,65.0,6.0,29.0,170.0,116.0
2013-11-08,60.0,20.0,29.0,108.0,137.0
2013-11-09,61.0,7.0,22.0,150.0,191.0
2013-11-10,22.0,23.0,50.0,188.0,154.0
2013-11-11,75.0,3.0,42.0,181.0,124.0
2013-11-12,58.0,4.0,23.0,143.0,151.0
2013-11-13,24.0,29.0,43.0,161.0,129.0
2013-11-14,21.0,8.0,34.0,105.0,135.0
2013-11-15,6.0,11.0,37.0,121.0,76.0
2013-11-16,26.0,25.0,16.0,143.0,52.0
2013-11-17,83.0,27.0,27.0,169.0,110.0
2013-11-18,6.0,15.0,34.0,150.0,236.0
2013-11-19,30.0,7.0,39.0,192.0,59.0
2013-11-20,50.0,24.0,38.0,105.0,82.0
2013-11-21,64.0,26.0,49.0,150.0,188.0
2013-11-22,13.0,10.0,42.0,143.0,208.0
2013-11-23,64.0,15.0,15.0,113.0,55.0
2013-11-24,4.0,26.0,54.0,170.0,164.0
2013-11-25,55.0,6.0,33.0,113.0,80.0
2013-11-26,75.0,26.0,38.0,119.0,126.0
2013-11-27,13.0,2.0,39.0,173.0,214.0
2013-11-28,91.0,1.0,49.0,184.0,36.0
2013-11-29,24.0,15.0,48.0,183.0,180.0
2013-11-30,6.0,28.0,44.0,101.0,87.0
2013-12-01,10.0,28.0,44.0,124.0,90.0
2013-12-02,65.0,26.0,60.0,189.0,118.0
2013-12-03,19.0,7.0,55.0,143.0,197.0
2013-12-04,44.0,11.0,58.0,157.0,72.0
2013-12-05,55.0,14.0,39.0,139.0,126.0
2013-12-06,79.0,28.0,10.0,195.0,142.0
2013-12-07,56.0,28.0,59.0,149.0,251.0
2013-12-08,54.0,13.0,13.0,180.0,190.0
2013-12-09,18.0,25.0,52.0,200.0,153.0
2013-12-10,27.0,26.0,34.0,153.0,104.0
2013-12-11,19.0,17.0,36.0,178.0,137.0
2013-12-12,14.0,14.0,16.0,186.0,101.0
2013-12-13,42.0,7.0,59.0,181.0,70.0
2013-12-14,86.0,3.0,28.0,159.0,107.0
2013-12-15,30.0,13.0,29.0,137.0,163.0
2013-12-16,92.0,16.0,53.0,120.0,99.0
2013-12-17,51.0,8.0,22.0,199.0,238.0
2013-12-18,14.0,29.0,54.0,145.0,122.0
2013-12-19,15.0,22.0,47.0,195.0,112.0
2013-12-20,24.0,25.0,44.0,165.0,95.0
2013-12-21,41.0,14.0,55.0,139.0,132.0
2013-12-22,65.0,11.0,36.0,192.0,118.0
2013-12-23,99.0,15.0,58.0,121.0,175.0
2013-12-24,57.0,20.0,20.0,178.0,233.0
2013-12-25,79.0,24.0,34.0,136.0,163.0
2013-12-26,23.0,25.0,13.0,188.0,209.0
2013-12-27,67.0,9.0,19.0,168.0,131.0
2013-12-28,41.0,18.0,16.0,107.0,158.0
2013-12-29,89.0,10.0,35.0,148.0,133.0
2013-12-30,49.0,16.0,24.0,138.0,221.0
2013-12-31,26.0,7.0,37.0,188.0,141.0
2014-01-01,64.0,19.0,40.0,200.0,88.0
2014-01-02,63.0,16.0,59.0,156.0,180.0
2014-01-03,75.0,5.0,53.0,124.0,184.0
2014-01-04,41.0,23.0,40.0,164.0,159.0
2014-01-05,0.0,4.0,26.0,117.0,144.0
2014-01-06,22.0,9.0,17.0,183.0,9.0
2014-01-07,100.0,28.0,25.0,116.0,61.0
2014-01-08,40.0,10.0,24.0,107.0,302.0
2014-01-09,18.0,11.0,46.0,189.0,107.0
2014-01-10,68.0,1.0,55.0,190.0,71.0
2014-01-11,29.0,27.0,34.0,151.0,141.0
2014-01-12,89.0,6.0,23.0,118.0,137.0
2014-01-13,77.0,7.0,34.0,184.0,209.0
2014-01-14,40.0,11.0,18.0,176.0,178.0
2014-01-15,76.0,30.0,12.0,141.0,106.0
2014-01-16,27.0,11.0,33.0,183.0,241.0
2014-01-17,99.0,28.0,35.0,151.0,94.0
